Dept Name,Position Description,Job Min Annual,Job Max Annual,Neg Body
WORKS & ENGINEERING,DRIVER,,59883.0,BIU
MINISTRY OF NATIONAL SECURITY,MINISTRY COMPTROLLER,128645.0,138378.0,BPSU
MINISTRY OF NATIONAL SECURITY,OFFICE MANAGER,79895.0,84445.0,BPSU
MINISTRY OF NATIONAL SECURITY,POLICY AND PROJECT COORDINATOR,104393.0,111555.0,BPSU
MINISTRY OF NATIONAL SECURITY,ADMINISTRATIVE ASSISTANT,64606.0,69449.0,BPSU
MINISTRY OF NATIONAL SECURITY,POLICY ANALYST,111555.0,119615.0,BPSU
MINISTRY OF NATIONAL SECURITY,CHIEF INFO. SECURITY OFFICER,,133426.0,BPSU
OMBUDSMAN'S OFFICE,OMBUDSMAN,,196287.0,STATPOST
OMBUDSMAN'S OFFICE,MANAGER-FINANCE & ADMIN,93611.0,100668.0,BPSU
OMBUDSMAN'S OFFICE,INVESTIGATIONS OFFICER,,111555.0,BPSU
OMBUDSMAN'S OFFICE,JUNIOR INVESTIGATIONS OFFICER,90268.0,97071.0,BPSU
OMBUDSMAN'S OFFICE,DEPUTY OMBUDSMAN,144558.0,144558.0,BPSU
OMBUDSMAN'S OFFICE,EXECUTIVE ASSISTANT,72011.0,77419.0,BPSU
MIN OF SOCIAL DEVELOPMENT & SE,MINISTRY  COMPTROLLER,128645.0,138378.0,BPSU
MIN OF SOCIAL DEVELOPMENT & SE,POLICY ANALYST,111555.0,119615.0,BPSU
MIN OF SOCIAL DEVELOPMENT & SE,ACCOUNTS OFFICER,69449.0,74661.0,BPSU
MIN OF SOCIAL DEVELOPMENT & SE,MANAGER,151004.0,151004.0,BPSU
MIN OF SOCIAL DEVELOPMENT & SE,SOCIAL WORKER COORDINATOR,119615.0,128645.0,BPSU
MIN OF SOCIAL DEVELOPMENT & SE,INTAKE WORKER,81771.0,87149.0,BPSU
MIN OF SOCIAL DEVELOPMENT & SE,SOCIAL WORKER,104393.0,111555.0,BPSU
MIN OF SOCIAL DEVELOPMENT & SE,"PROGRAMME MANAGER, ADS",128645.0,138378.0,BPSU
MIN OF SOCIAL DEVELOPMENT & SE,ADMINISTRATOR,119615.0,128645.0,BPSU
MIN OF SOCIAL DEVELOPMENT & SE,CASE MANAGER,90268.0,97071.0,BPSU
MIN OF SOCIAL DEVELOPMENT & SE,CASE WORKER,90268.0,97071.0,BPSU
MIN OF SOCIAL DEVELOPMENT & SE,PARAPROFESSIONAL,66982.0,72011.0,BPSU
MIN OF SOCIAL DEVELOPMENT & SE,SECRETARY/ORANGE VALLEY CENTRE,58600.0,62489.0,BPSU
MIN OF SOCIAL DEVELOPMENT & SE,PARAPROFESSIONAL,90268.0,97071.0,BPSU
MIN OF SOCIAL DEVELOPMENT & SE,BUS DRIVER,,64616.0,BIU
MINISTRY OF LEGAL AFFAIRS HQ,T/R JR ADMIN/RECEPTION,,62489.0,MISC
MINISTRY OF LEGAL AFFAIRS HQ,LIFE COACHMGR/PARENTALSUPPORT,,89536.0,MISC
MINISTRY OF LEGAL AFFAIRS HQ,ADMINISTRATIVE ASSISTANT,66982.0,72011.0,BPSU
MINISTRY OF LEGAL AFFAIRS HQ,MINISTRY COMPTROLLER,128645.0,138378.0,BPSU
MINISTRY OF LEGAL AFFAIRS HQ,POLICY ANALYST,124043.0,133426.0,BPSU
MINISTRY OF LEGAL AFFAIRS HQ,EXECUTIVE OFFICER,151004.0,151004.0,BPSU
MINISTRY OF LEGAL AFFAIRS HQ,COMMUNITY & BUS LIAISON OFFCR,93611.0,100668.0,BPSU
MINISTRY OF LEGAL AFFAIRS HQ,ENFORCEMENT INSPECTOR,97071.0,104393.0,BPSU
MINISTRY OF LEGAL AFFAIRS HQ,CASE MGMT. SUPPORT OFFICER,74661.0,79895.0,BPSU
MINISTRY OF LEGAL AFFAIRS HQ,ADMINISTRATIVE ASSISTANT,64606.0,69449.0,BPSU
MINISTRY OF LEGAL AFFAIRS HQ,SENIOR LEGAL AID COUNSEL,179853.0,179853.0,BPSU
MINISTRY OF LEGAL AFFAIRS HQ,LEGAL AID COUNSEL,124043.0,157752.0,BPSU
MINISTRY OF LEGAL AFFAIRS HQ,LEGAL AID ADMINISTRATIVE ASST.,60567.0,64606.0,BPSU
MINISTRY OF LEGAL AFFAIRS HQ,RELIEF ACCOUNTS OFFICER,64606.0,69449.0,BPSU
MINISTRY OF LEGAL AFFAIRS HQ,OFFICE MANAGER,74661.0,79895.0,BPSU
MINISTRY OF LEGAL AFFAIRS HQ,JUNIOR LEGAL AID COUNSEL,93611.0,144558.0,BPSU
MINISTRY OF LEGAL AFFAIRS HQ,PARALEGAL,69449.0,74661.0,BPSU
MINISTRY OF LEGAL AFFAIRS HQ,PUPIL,81771.0,81771.0,BPSU
MINISTRY OF LEGAL AFFAIRS HQ,HEAD OF FINANCIAL SANCTIONS,187893.0,187893.0,BPSU
MINISTRY OF LEGAL AFFAIRS HQ,LEGAL COUNSEL,157752.0,157752.0,BPSU
MINISTRY OF LEGAL AFFAIRS HQ,"LAW REFORM, POLICY & STRGY CNS",157752.0,157752.0,BPSU
NATIONAL DRUG CONTROL,DIRECTOR NATIONAL DRUG CONTROL,172157.0,172157.0,BPSU
NATIONAL DRUG CONTROL,ADMINISTRATIVE ASSISTANT,69449.0,74661.0,BPSU
NATIONAL DRUG CONTROL,PREVENTION OFFICER,115610.0,124043.0,BPSU
NATIONAL DRUG CONTROL,RESEARCH OFFICER,104393.0,111555.0,BPSU
NATIONAL DRUG CONTROL,SENIOR RESEARC OFFICER/POLICY,128645.0,138378.0,BPSU
NATIONAL DRUG CONTROL,ADDICTION COUNSELOR,90268.0,97071.0,BPSU
NATIONAL DRUG CONTROL,JUNIOR ADDICTION COUNSELLOR,69449.0,74661.0,BPSU
NATIONAL DRUG CONTROL,ADDICTION COUNSELOR TECHNICIAN,,58217.0,BIU
NATIONAL DRUG CONTROL,CLINICAL COORDINATOR,108268.0,119615.0,BPSU
NATIONAL DRUG CONTROL,ADMINISTRATIVE ASSISTANT,62489.0,66982.0,BPSU
NATIONAL DRUG CONTROL,ADDICTION COUNSELOR,93611.0,100668.0,BPSU
NATIONAL DRUG CONTROL,COOK,,59094.0,BIU
NATIONAL DRUG CONTROL,MAINTENANCE/HANDYMAN,,58946.0,BIU
ENERGY,DIRECTOR OF ENERGY,164794.0,164794.0,BPSU
ENERGY,ENERGY POLICY ANALYST,111555.0,119615.0,BPSU
ENERGY,RESEARCH & DEVELOPMENT OFFICER,100668.0,108268.0,BPSU
ENERGY,TELECOMMUNICATIONS OFFICER,87149.0,93611.0,BPSU
HEALTH INSURANCE,HEALTH CLAIMS MANAGER,90268.0,97071.0,BPSU
HEALTH INSURANCE,CLAIMS PROCESSOR,58600.0,62489.0,BPSU
HEALTH INSURANCE,H.I.P. PENSION CASHIER,55702.0,58600.0,BPSU
HEALTH INSURANCE,DIRECTOR,164794.0,164794.0,BPSU
INTERNAL AUDIT,"DIRECTOR, INTERNAL AUDIT",172157.0,172157.0,BPSU
INTERNAL AUDIT,INTERNAL AUDIT MANAGER,119615.0,128645.0,BPSU
INTERNAL AUDIT,INTERNAL AUDIT OFFICER,84445.0,90268.0,BPSU
INTERNAL AUDIT,SENIOR AUDITOR,100668.0,111555.0,BPSU
INTERNAL AUDIT,SENIOR IT AUDITOR,100668.0,111555.0,BPSU
MINISTRY OF HOME AFFAIRS HQ,POLICY ANALYST,115610.0,124043.0,BPSU
MINISTRY OF HOME AFFAIRS HQ,ADMINISTRATIVE ASSISTANT,62489.0,66982.0,BPSU
MINISTRY OF HOME AFFAIRS HQ,SENIOR ACCOUNTS OFFICER,87149.0,93611.0,BPSU
MINISTRY OF HOME AFFAIRS HQ,MINISTRY COMPTROLLER,128645.0,138378.0,BPSU
MINISTRY OF HOME AFFAIRS HQ,ACCOUNTS ASSISTANT,58600.0,62489.0,BPSU
MINISTRY OF HOME AFFAIRS HQ,EXECUTIVE ASSISTANT,72011.0,77419.0,BPSU
MINISTRY OF HOME AFFAIRS HQ,MANAGEMENT ACCOUNTANT,115610.0,124043.0,BPSU
DEPT OF ECONOMIC DEVELOPMENT,DIRECTOR,164794.0,164794.0,BPSU
DEPT OF ECONOMIC DEVELOPMENT,SENIOR DEVELOPMENT ANALYST,119615.0,128645.0,BPSU
DEPT OF ECONOMIC DEVELOPMENT,ADMINISTRATIVE ASSISTANT,69449.0,72011.0,BPSU
DEPT OF ECONOMIC DEVELOPMENT,ANALYST,93611.0,100668.0,BPSU
DEPT OF ECONOMIC DEVELOPMENT,REGULATORY ANALYST,93611.0,100668.0,BPSU
LAND TITLE & REGISTRATION,LAND REGISTRAR,124043.0,151004.0,BPSU
LAND TITLE & REGISTRATION,LAND TITLE MAPPING OFFICER,119615.0,128645.0,BPSU
LAND TITLE & REGISTRATION,LAND TITLE LEGAL OFFICER,111555.0,119615.0,BPSU
LAND TITLE & REGISTRATION,LAND TITLE OFFICER,90268.0,97071.0,BPSU
LAND TITLE & REGISTRATION,LAND ADMINISTRATOR,58600.0,62489.0,BPSU
LAND TITLE & REGISTRATION,TRAINEE LAND TITLE LEGAL OFCR,104393.0,111555.0,BPSU
INFORMATION COMMISSIONER'S OFF,INFORMATION COMMISSIONER,196287.0,196287.0,STATPOST
INFORMATION COMMISSIONER'S OFF,MANAGER-FINANCE&ADMINISTRATION,90268.0,97071.0,BPSU
INFORMATION COMMISSIONER'S OFF,SENIOR INVESTIGATIONS OFFICER,111555.0,119615.0,BPSU
INFORMATION COMMISSIONER'S OFF,INVESTIGATION OFFICER,111555.0,119615.0,BPSU
INFORMATION COMMISSIONER'S OFF,PROJECT OFFICER,,93611.0,BPSU
INFORMATION COMMISSIONER'S OFF,T/A INVESTIGATION OFFICER,111555.0,119615.0,BPSU
INFORMATION COMMISSIONER'S OFF,RELIEF INVESTIGATION OFFICER,111555.0,119615.0,BPSU
